AUTOCREATE
2018-08-09T06:34:25+0200 : 0|Pimcore\Bundle\AdminBundle\Controller\Admin\LoginController::lostpasswordAction|pimcore_admin_login_lostpassword|[]|[]
2018-08-09T18:33:30+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"1","assignmentCType":"asset","node":"0"}
2018-08-09T18:33:30+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"49","treepreview":"true"}
2018-08-09T18:33:30+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"44","treepreview":"true"}
2018-08-09T18:33:30+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"52","treepreview":"true"}
2018-08-09T18:33:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"51","treepreview":"true"}
2018-08-09T18:33:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"57","treepreview":"true"}
2018-08-09T18:33:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"39","treepreview":"true"}
2018-08-09T18:33:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"41","treepreview":"true"}
2018-08-09T18:33:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"38","treepreview":"true"}
2018-08-09T18:33:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"40","treepreview":"true"}
2018-08-09T18:33:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"69","treepreview":"true"}
2018-08-09T18:33:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"56","treepreview":"true"}
2018-08-09T18:33:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"47","treepreview":"true"}
2018-08-09T18:33:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"55","treepreview":"true"}
2018-08-09T18:33:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"46","treepreview":"true"}
2018-08-09T18:33:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"50","treepreview":"true"}
2018-08-09T18:33:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"43","treepreview":"true"}
2018-08-09T18:33:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"23","treepreview":"true"}
2018-08-09T18:33:32+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"24","treepreview":"true"}
2018-08-09T18:33:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"22","treepreview":"true"}
2018-08-09T18:33:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"48","treepreview":"true"}
2018-08-09T18:33:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"53","treepreview":"true"}
2018-08-09T18:33:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"19","treepreview":"true"}
2018-08-09T18:33:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"25","treepreview":"true"}
2018-08-09T18:33:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"18","treepreview":"true"}
2018-08-09T18:33:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"20","treepreview":"true"}
2018-08-09T18:33:33+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"21","treepreview":"true"}
2018-08-09T18:33:34+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"5","treepreview":"true"}
2018-08-09T18:33:34+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"6","treepreview":"true"}
2018-08-09T18:33:34+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"4","treepreview":"true"}
2018-08-09T18:33:34+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"60","treepreview":"true"}
2018-08-09T18:33:34+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"59","treepreview":"true"}
2018-08-09T18:33:34+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"63","treepreview":"true"}
2018-08-09T18:33:34+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"64","treepreview":"true"}
2018-08-09T18:33:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"62","treepreview":"true"}
2018-08-09T18:33:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"61","treepreview":"true"}
2018-08-09T18:33:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"70","treepreview":"true"}
2018-08-09T18:33:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"65","treepreview":"true"}
2018-08-09T18:33:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"35","treepreview":"true"}
2018-08-09T18:33:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getDocumentThumbnailAction|pimcore_admin_asset_getdocumentthumbnail|[]|{"id":"36","treepreview":"true"}
2018-08-09T18:33:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getDocumentThumbnailAction|pimcore_admin_asset_getdocumentthumbnail|[]|{"id":"68","treepreview":"true"}
2018-08-09T18:33:35+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getDocumentThumbnailAction|pimcore_admin_asset_getdocumentthumbnail|[]|{"id":"67","treepreview":"true"}
2018-08-09T18:33:36+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getDocumentThumbnailAction|pimcore_admin_asset_getdocumentthumbnail|[]|{"id":"66","treepreview":"true"}
2018-08-09T18:33:51+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TranslationController::addAdminTranslationKeysAction|pimcore_admin_translation_addadmintranslationkeys|[]|{"keys":"[\"blogArticle\",\"blogCategory\",\"blogArtic..."}
2018-08-09T18:34:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::getDataByIdAction|pimcore_admin_page_getdatabyid|[]|{"id":"1"}
2018-08-09T18:34:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::noteListAction|pimcore_admin_element_notelist|[]|{"xaction":"read","cid":"1","ctype":"document","page":"1","start":"0","limit":"50"}
2018-08-09T18:34:06+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TagsController::treeGetChildrenByIdAction|pimcore_admin_tags_treegetchildrenbyid|[]|{"showSelection":"true","assignmentCId":"1","assignmentCType":"document","node":"0"}
2018-08-09T18:34:07+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction|pimcore_admin_misc_jsontranslationssystem|[]|{"language":"en"}
2018-08-09T18:34:07+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::scriptProxyAction|pimcore_admin_misc_scriptproxy|[]|{"scripts":"minified_javascript_core_691177e88a259d8..."}
2018-08-09T18:34:09+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"4","thumbnail":"portalCarousel","path":"\/portal-sujets\/slide-01.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-09T18:34:09+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"6","thumbnail":"portalCarousel","path":"\/portal-sujets\/slide-03.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-09T18:34:09+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"5","thumbnail":"portalCarousel","path":"\/portal-sujets\/slide-02.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-09T18:34:09+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"55","thumbnail":"featurerette","path":"\/examples\/singapore\/dsc03778.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-09T18:34:10+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"19","thumbnail":"featurerette","path":"\/examples\/panama\/img_0201.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-09T18:34:13+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction|pimcore_admin_element_unlockelement|[]|{"id":"7","type":"asset"}
2018-08-09T18:34:13+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction|pimcore_admin_element_unlockelement|[]|{"id":"3","type":"asset"}
2018-08-09T18:34:13+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction|pimcore_admin_element_unlockelement|[]|{"id":"34","type":"asset"}
2018-08-09T18:34:13+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction|pimcore_admin_element_unlockelement|[]|{"id":"26","type":"asset"}
2018-08-09T18:34:13+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction|pimcore_admin_element_unlockelement|[]|{"id":"29","type":"asset"}
2018-08-09T18:34:14+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"22","thumbnail":"galleryCarousel","path":"\/examples\/panama\/img_0399.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-09T18:34:14+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"24","thumbnail":"galleryCarousel","path":"\/examples\/panama\/img_0410.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-09T18:34:14+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\AssetController::getImageThumbnailAction|pimcore_admin_asset_getimagethumbnail|[]|{"id":"23","thumbnail":"galleryCarousel","path":"\/examples\/panama\/img_0411.jpg","alt":"","cropPercent":"","cropWidth":"","cropHeight":"","cropTop":"","cropLeft":"","predefinedDataTemplates":"","pimcore_editmode":"1"}
2018-08-09T18:34:16+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction|pimcore_admin_element_unlockelement|[]|{"id":"1","type":"document"}
2018-08-09T18:34:16+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction|pimcore_admin_element_unlockelement|[]|{"id":"1","type":"asset"}
2018-08-09T18:34:16+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\PageController::removeFromSessionAction|pimcore_admin_page_removefromsession|[]|{"id":"1"}
2018-08-09T18:34:21+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\TranslationController::addAdminTranslationKeysAction|pimcore_admin_translation_addadmintranslationkeys|[]|{"keys":"[\"translation\"]"}
2018-08-09T18:41:27+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"40"}
2018-08-09T18:41:31+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"3"}
2018-08-09T18:41:36+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"4"}
2018-08-09T18:41:38+0200 : 4|Pimcore\Bundle\AdminBundle\Controller\Admin\DocumentController::treeGetChildsByIdAction|pimcore_admin_document_treegetchildsbyid|[]|{"limit":"100","view":"","fromPaging":"0","start":"0","node":"5"}
